Price,Beds,Baths,Area,Pets,Street,City,Region,Zip
"$5,650",2 bed,2 bath,"1,100 sqft",OK Pets,"635 W 42nd St Unit 32L,                  ",New York,NY,10036
"$1,990",0 bed,Data Not Found,Data Not Found,NO,"127 E 102nd St Apt 9,                  ",New York,NY,10029
"$9,000",3 bed,2 bath,"1,000 sqft",NO,"401 E 34th St Apt N5B,                  ",Manhattan,NY,10016
"$4,770",1 bed,1 bath,500 sqft,NO,"777 Sixth Ave,                  ",Manhattan,NY,10001
"$2,600",3 bed,1.5 bath,"2,015 sqft",NO,"177 Mosely Ave,                  ",Staten Island,NY,10312
"$4,384",2 bed,2 bath,913 sqft,OK Pets,"44-41 Purves St Unit 1809,                  ",Queens,NY,11101
"$2,995",2 bed,1 bath,Data Not Found,NO,"308 E 78th St Apt 28,                  ",New York,NY,10075
"$7,500",2 bed,2 bath,700 sqft,OK Pets,"75 W End Ave Apt C19I,                  ",Manhattan,NY,10023
"$5,755",1 bed,1 bath,Data Not Found,NO,"22 E 1st St Apt 305,                  ",Manhattan,NY,10003
"$2,000",2 bed,1 bath,"1,200 sqft",NO,"20 Fiedler Ave,                  ",Staten Island,NY,10301
"$1,799",1 bed,1 bath,"1,041 sqft",NO,"7401 Shore Rd Apt 2H,                  ",Brooklyn,NY,11209
"$4,223",2 bed,2 bath,915 sqft,OK Pets,"44-41 Purves St Unit 1909,                  ",Queens,NY,11101
"$4,895",1 bed,1 bath,500 sqft,NO,"115 W 85th St Apt 4,                  ",New York,NY,10024
"$1,370",0 bed,Data Not Found,Data Not Found,NO,"14 Judge St Unit 1,                  ",Brooklyn,NY,11211
"$2,950",2 bed,2 bath,Data Not Found,OK Pets,"968 60th St Apt 406,                  ",Brooklyn,NY,11219
"$2,900+",1 - 2 bed,1 bath,Data Not Found,NO,"2121 Seventh Ave,                  ",New York,NY,10027
"$3,240",1 bed,1 bath,627 sqft,OK Pets,"44-41 Purves St Unit 1211,                  ",Queens,NY,11101
"$4,750",1 bed,1 bath,450 sqft,NO,"115 W 85th St Apt 7,                  ",New York,NY,10024
"$1,790",0 bed,Data Not Found,Data Not Found,NO,"532 E 83rd St Apt 5R,                  ",New York,NY,10028
"$5,187",2 bed,2 bath,Data Not Found,OK Pets,"2-14 50th Ave Unit 1002W,                  ",Queens,NY,11101
"$3,070",2 bed,1 bath,800 sqft,OK Pets,"17 Monitor St Apt 2L,                  ",Brooklyn,NY,11222
"$3,750",2 bed,1 bath,300 sqft,NO,"234 E 52nd St Apt 3B,                  ",Manhattan,NY,10022
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,995",1 bed,1 bath,625 sqft,NO,"130 W 75th St Apt 2D,                  ",Manhattan,NY,10023
"$10,000",2 bed,2 bath,700 sqft,OK Pets,"75 W End Ave Apt R35B,                  ",Manhattan,NY,10023
"$6,500",3 bed,2 bath,"1,000 sqft",NO,"401 E 34th St Apt N8D,                  ",Manhattan,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,250",2 bed,1 bath,Data Not Found,OK Pets,"1116 38th St Unit 2,                  ",Brooklyn,NY,11218
"$2,999",3 bed,1.5 bath,"1,250 sqft",NO,"6735 Ridge Blvd Apt 4C,                  ",Brooklyn,NY,11220
"$5,800",2 bed,1 bath,Data Not Found,OK Pets,"554 W 54th St Unit 28F,                  ",Manhattan,NY,10019
"$2,995",2 bed,1 bath,750 sqft,OK Pets,"456 9th St Unit 3,                  ",New York,NY,11215
"$1,100+",1 bed,2 bath,Data Not Found,NO,"315 Seigel St,                  ",Brooklyn,NY,11206
"$13,900",2 bed,2.5 bath,"1,668 sqft",NO,"15 Hudson Yards Unit 77F,                  ",New York,NY,10001
"$3,900",1 bed,1.5 bath,865 sqft,OK Pets,"250 E 40th St Apt 16F,                  ",New York,NY,10016
"$1,750",1 bed,1 bath,415 sqft,NO,"979 Summit Ave Unit 3F,                  ",Bronx,NY,10452
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,725",1 bed,1 bath,415 sqft,NO,"979 Summit Ave Unit 2F,                  ",Bronx,NY,10452
"$8,500",4 bed,2 bath,Data Not Found,NO,"321 W 47th St Apt 3B,                  ",Manhattan,NY,10036
"$3,950",2 bed,2 bath,850 sqft,NO,"34 W 75th St Apt 4F,                  ",Manhattan,NY,10023
"$8,018",2 bed,2 bath,Data Not Found,OK Pets,"225 E 39th St Apt 29E,                  ",Manhattan,NY,10016
"$5,407",1 bed,2 bath,Data Not Found,OK Pets,"554 W 54th St Unit 29I,                  ",Manhattan,NY,10019
"$2,650",2 bed,2 bath,"1,050 sqft",NO,"59 Lander Ave Unit 1,                  ",Staten Island,NY,10314
"$2,590",2 bed,1 bath,Data Not Found,NO,"1409 Fulton St,                  ",Brooklyn,NY,11216
"$8,200",2 bed,2 bath,980 sqft,OK Pets,"560 W 43rd St Apt 44D,                  ",Manhattan,NY,10036
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,500",2 bed,1 bath,850 sqft,OK Pets,"420 E 80th St Apt 9D,                  ",Manhattan,NY,10075
"$6,500",1 bed,1 bath,750 sqft,NO,"235 W 56th St Apt 22F,                  ",Manhattan,NY,10019
"$17,500",3 bed,2 bath,"1,000 sqft",NO,"15 W 55th St Apt 9B,                  ",Manhattan,NY,10019
"$3,681",0 bed,1 bath,Data Not Found,OK Pets,"225 E 39th St Ph M,                  ",Manhattan,NY,10016
"$5,500",5 bed,2.5 bath,"2,646 sqft",OK Pets,"711 Prospect Ave,                  ",Bronx,NY,10455
"$67,500",5 bed,5 bath,"4,473 sqft",OK Pets,"351 E 51st St Ph 8,                  ",New York,NY,10022
"$1,750",0 bed,1 bath,400 sqft,NO,"333 Cypress Ave Apt 7A,                  ",Bronx,NY,10454
"$10,800",3 bed,2 bath,Data Not Found,OK Pets,"554 W 54th St Unit 22T,                  ",Manhattan,NY,10019
"$6,800",1 bed,1 bath,650 sqft,OK Pets,"11 E 1st St Apt 317,                  ",Manhattan,NY,10003
"$6,000",3 bed,1 bath,750 sqft,NO,"10 Hanover Sq Apt 17E,                  ",Manhattan,NY,10005
"$5,500",3 bed,1 bath,750 sqft,NO,"10 Hanover Sq Apt 21G,                  ",Manhattan,NY,10005
"$4,950",2 bed,1 bath,650 sqft,OK Pets,"321 E 22nd St Apt 4H,                  ",Manhattan,NY,10010
"$6,500",2 bed,2 bath,700 sqft,NO,"401 E 34th St Apt N32B,                  ",Manhattan,NY,10016
"$7,800",2 bed,2 bath,700 sqft,NO,"101 W End Ave Apt 19M,                  ",Manhattan,NY,10023
"$8,500",5 bed,5 bath,"4,500 sqft",OK Pets,"600 Eastern Pkwy # T,                  ",Brooklyn,NY,11225
"$6,900",2 bed,2 bath,Data Not Found,OK Pets,"554 W 54th St Unit 25J,                  ",Manhattan,NY,10019
"$2,000",2 bed,1 bath,602 sqft,NO,"979 Summit Ave Unit 2C,                  ",Bronx,NY,10452
"$11,000",3 bed,2.5 bath,800 sqft,OK Pets,"305 E 86th St Apt 16SW,                  ",Manhattan,NY,10028
"$2,700",3 bed,1 bath,"1,197 sqft",OK Pets,"41-21 218 St # A,                  ",Bayside,NY,11361
"$60,000",4 bed,4.5 bath,"3,703 sqft",NO,"220 Central Park S Apt 32A,                  ",New York,NY,10019
"$35,000",4 bed,4 bath,"3,805 sqft",OK Pets,"275 W 10th St Apt 6D,                  ",New York,NY,10014
"$40,000",5 bed,6 bath,"4,000 sqft",OK Pets,"635 W 42nd St Apt 27A,                  ",New York,NY,10036
"$8,500",2 bed,2 bath,700 sqft,NO,"401 E 34th St Apt N14K,                  ",Manhattan,NY,10016
"$7,190",1 bed,1 bath,688 sqft,NO,"205 E 92nd St Apt 15G,                  ",Manhattan,NY,10128
"$3,750",1 bed,1 bath,850 sqft,OK Pets,"521 W 48th St Apt 3F,                  ",Manhattan,NY,10036
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$12,000",3 bed,2 bath,"1,000 sqft",NO,"401 E 34th St Apt N5C,                  ",Manhattan,NY,10016
"$8,100",2 bed,2 bath,952 sqft,OK Pets,"500 W 56th St Apt 1804,                  ",Manhattan,NY,10019
"$7,950",2 bed,1 bath,"1,032 sqft",OK Pets,"448 Broome St,                  ",New York,NY,10013
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$7,850",3 bed,2 bath,Data Not Found,OK Pets,"202 W 58th St,                  ",New York,NY,10019
"$6,500",3 bed,2 bath,"1,000 sqft",NO,"239 W 12th St Apt 4B,                  ",New York,NY,10014
"$3,500",4 bed,2.5 bath,"1,060 sqft",OK Pets,"2083 Pacific St,                  ",Brooklyn,NY,11233
"$3,000",6 bed,2 bath,Data Not Found,OK Pets,"1839 Park Pl Unit 1,                  ",Brooklyn,NY,11233
"$1,200",0 bed,Data Not Found,Data Not Found,NO,"1096 Broadway,                  ",Brooklyn,NY,11221
"$2,958",1 bed,1 bath,Data Not Found,OK Pets,"321 Wythe Ave Apt 1509,                  ",Brooklyn,NY,11249
"$40,000",7 bed,5 bath,Data Not Found,NO,"242 E 58th St Unit Townhouse,                  ",New York,NY,10022
"$4,500",5 bed,2 bath,"2,000 sqft",OK Pets,"140 W 111th St Apt 3,                  ",Manhattan,NY,10026
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,225",0 bed,Data Not Found,Data Not Found,NO,"2282 7th Ave Unit 2,                  ",New York,NY,10030
"$1,750",0 bed,Data Not Found,Data Not Found,NO,"2284 7th Ave Unit 1,                  ",New York,NY,10030
"$1,725",1 bed,1 bath,448 sqft,NO,"979 Summit Ave Unit 2E,                  ",Bronx,NY,10452
"$1,800",1 bed,1 bath,404 sqft,NO,"979 Summit Ave Unit 4D,                  ",Bronx,NY,10452
"$17,500",3 bed,2 bath,Data Not Found,NO,"15 W 55th St Apt 8B,                  ",Manhattan,NY,10019
"$6,000",2 bed,1 bath,600 sqft,NO,"401 E 34th St Apt N16G,                  ",Manhattan,NY,10016
"$7,500",3 bed,1 bath,750 sqft,NO,"10 Hanover Sq Apt 21E,                  ",Manhattan,NY,10005
"$6,000",2 bed,1 bath,600 sqft,NO,"401 E 34th St Apt N4E,                  ",Manhattan,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$6,500",2 bed,2 bath,700 sqft,NO,"401 E 34th St Apt S30B,                  ",Manhattan,NY,10016
"$2,250",1 bed,1 bath,568 sqft,OK Pets,"303 10th Ave,                  ",New York,NY,10001
"$7,995",2 bed,2 bath,900 sqft,NO,"115 W 85th St Apt 1,                  ",New York,NY,10024
"$7,250",3 bed,2.5+ bath,"2,500 sqft",OK Pets,"4475 Waldo Ave,                  ",Bronx,NY,10471
"$2,200",2 bed,1 bath,850 sqft,NO,"2132 62nd St Unit 2B,                  ",Brooklyn,NY,11204
"$2,395",3 bed,1 bath,900 sqft,NO,"104 Terrace View Ave Apt 3S,                  ",Manhattan,NY,10463
"$2,100",1 bed,1 bath,750 sqft,NO,"8701 Shore Rd Apt 224,                  ",Brooklyn,NY,11209
"$2,600",4 bed,1.5 bath,Data Not Found,OK Pets,"1839 Park Pl Unit 3,                  ",Brooklyn,NY,11233
"$2,389",2 bed,1 bath,600 sqft,NO,"333 Cypress Ave Apt 5C,                  ",Bronx,NY,10454
"$4,041",1 bed,1 bath,Data Not Found,OK Pets,"555 10th Ave Apt 27L,                  ",Manhattan,NY,10018
"$42,000",4 bed,5 bath,"5,225 sqft",NO,"211 E 62nd St,                  ",Manhattan,NY,10065
"$5,295",2 bed,2 bath,Data Not Found,OK Pets,"550 W 45th St Apt 333,                  ",Manhattan,NY,10036
"$2,590",1 bed,1 bath,Data Not Found,OK Pets,"1409 Fulton St,                  ",Brooklyn,NY,11216
"$3,600",2 bed,1 bath,Data Not Found,NO,"410 E 13th St Apt 2E,                  ",Manhattan,NY,10009
"$1,690",0 bed,Data Not Found,Data Not Found,NO,"284 Lenox Ave Unit 2,                  ",New York,NY,10027
"$4,625",2 bed,2 bath,956 sqft,OK Pets,"42-20 27th St Unit 909,                  ",Queens,NY,11101
"$4,325",1 bed,1 bath,Data Not Found,OK Pets,"88 Leonard St Apt 1205,                  ",New York,NY,10013
"$3,450",1 bed,1 bath,450 sqft,NO,"1790 3rd Ave Apt 1004,                  ",Manhattan,NY,10029
"$3,148",2 bed,2 bath,Data Not Found,OK Pets,"1277 E 14th St Unit 411B,                  ",Brooklyn,NY,11230
"$1,917",0 bed,1 bath,Data Not Found,NO,"7005 Shore Rd Unit 3O,                  ",Brooklyn,NY,11209
"$5,698",2 bed,2 bath,Data Not Found,OK Pets,"550 W 45th St Apt 1716,                  ",Manhattan,NY,10036
"$4,500",1 bed,1 bath,600 sqft,OK Pets,"189 W 89th St Apt 9Q,                  ",Manhattan,NY,10024
"$3,450",1 bed,1 bath,Data Not Found,OK Pets,"145 W 58th St Unit 3C,                  ",Manhattan,NY,10019
"$4,950",2 bed,1 bath,650 sqft,OK Pets,"321 E 22nd St Apt 5G,                  ",Manhattan,NY,10010
"$4,539",1 bed,1 bath,Data Not Found,OK Pets,"225 E 39th St Apt 17H,                  ",Manhattan,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,490",1 bed,1 bath,555 sqft,OK Pets,"10 Montieth St Apt 371,                  ",Brooklyn,NY,11206
"$1,725",1 bed,1 bath,400 sqft,NO,"979 Summit Ave Unit 1A,                  ",Bronx,NY,10452
"$2,650",3 bed,1 bath,"1,144 sqft",NO,"49 Willowbrook Rd Unit 2,                  ",Staten Island,NY,10302
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,150",0 bed,1 bath,Data Not Found,OK Pets,"225 E 39th St Apt 14B,                  ",New York,NY,10016
"$4,400",1 bed,1 bath,Data Not Found,OK Pets,"554 W 54th St Unit 30H,                  ",Manhattan,NY,10019
"$2,150",3 bed,2 bath,"1,700 sqft",NO,"1492 Richmond Ave,                  ",Staten Island,NY,10314
"$6,531",2 bed,2 bath,Data Not Found,OK Pets,"435 W 31st St Apt 52C,                  ",Manhattan,NY,10001
"$16,500",3 bed,3.5 bath,"2,309 sqft",OK Pets,"50 West St Apt 34B,                  ",New York,NY,10006
"$4,250",3 bed,1.5 bath,"2,000 sqft",NO,"3031 Arlington Ave,                  ",Bronx,NY,10463
"$7,077",4 bed,2 bath,"1,433 sqft",OK Pets,"44-41 Purves St Unit 1402A,                  ",Queens,NY,11101
"$20,000",3 bed,3 bath,"1,589 sqft",OK Pets,"242 W 53rd St Ph 3,                  ",New York,NY,10019
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$8,300",2 bed,2.5 bath,"1,637 sqft",OK Pets,"400 5th Ave Apt 49A,                  ",New York,NY,10018
"$4,895",1 bed,1 bath,500 sqft,NO,"115 W 85th St Apt 6,                  ",New York,NY,10024
"$10,799",2 bed,2.5 bath,"1,567 sqft",OK Pets,"15 Hudson Yards Unit 24D,                  ",New York,NY,10001
"$3,390",0 bed,1 bath,Data Not Found,OK Pets,"550 W 45th St Apt 720,                  ",Manhattan,NY,10036
"$3,675",1 bed,1 bath,Data Not Found,NO,"321 Wythe Ave,                  ",Brooklyn,NY,11249
"$3,500",1 bed,1 bath,Data Not Found,OK Pets,"95 W 95th St Apt 31B,                  ",Manhattan,NY,10025
"$48,000",4 bed,4 bath,"4,144 sqft",OK Pets,"212 W 18th St Units 14E & 15D,                  ",Manhattan,NY,10011
"$2,250",3 bed,2 bath,Data Not Found,NO,"1362 83rd St Apt 1,                  ",Brooklyn,NY,11228
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,600",3 bed,3.5 bath,"2,500 sqft",NO,"15 Orbit Ln,                  ",Staten Island,NY,10314
"$2,150",2 bed,1 bath,Data Not Found,NO,"1420 Ocean Pkwy Unit 3B,                  ",Brooklyn,NY,11230
"$4,600",1 bed,1 bath,680 sqft,OK Pets,"560 W 43rd St Apt 22G,                  ",Manhattan,NY,10036
"$7,400",2 bed,2 bath,929 sqft,OK Pets,"235 W 48th St Apt 41C,                  ",Manhattan,NY,10036
"$6,995",2 bed,2 bath,Data Not Found,OK Pets,"550 W 45th St Apt 2913,                  ",Manhattan,NY,10036
"$1,675",0 bed,1 bath,560 sqft,OK Pets,"90-19 88th Ave Unit D10,                  ",Queens,NY,11421
"$5,800",2 bed,2 bath,"1,000 sqft",NO,"416 W 52nd St Apt 609,                  ",Manhattan,NY,10019
"$3,250",0 bed,1 bath,575 sqft,OK Pets,"90 Washington St Apt 19F,                  ",Manhattan,NY,10006
"$5,500",1 bed,1 bath,697 sqft,OK Pets,"235 W 48th St Apt 17M,                  ",Manhattan,NY,10036
"$2,500",2 bed,1.5 bath,850 sqft,NO,"105-14 Martense Ave Unit 2F,                  ",Queens,NY,11368
"$2,950",1 bed,1.5 bath,"1,204 sqft",NO,"80 Bay St Lndg Unit 6D,                  ",Staten Island,NY,10301
"$9,471",2 bed,2 bath,Data Not Found,OK Pets,"435 W 31st St Apt 36P,                  ",Manhattan,NY,10001
"$2,050",2 bed,1 bath,600 sqft,NO,"979 Summit Ave Unit 4H,                  ",Bronx,NY,10452
"$2,700",3 bed,1 bath,"1,200 sqft",OK Pets,"41 21 218th St Unit A,                  ",Bayside,NY,11361
"$4,075",1 bed,1 bath,Data Not Found,OK Pets,"550 W 45th St Apt 2212,                  ",Manhattan,NY,10036
"$17,895",4 bed,3.5 bath,Data Not Found,OK Pets,"15 W 53rd St Apt 23B,                  ",New York,NY,10019
"$79,000",5 bed,6.5 bath,"4,540 sqft",OK Pets,"25 Columbus Cir Unit 75CE,                  ",New York,NY,10019
"$22,000",3 bed,3.5 bath,"1,870 sqft",NO,"160 Central Park S Unit 2707,                  ",New York,NY,10019
"$18,000",3 bed,3 bath,"1,421 sqft",OK Pets,"242 W 53rd St Ph 2,                  ",New York,NY,10019
"$1,475",1 bed,1 bath,"2,496 sqft",NO,"175 Gervil St Unit 2,                  ",Staten Island,NY,10309
"$19,900",6 bed,6.5 bath,"5,810 sqft",NO,"1845 Seventh Ave Unit Ph,                  ",New York,NY,10025
"$3,300",2 bed,1 bath,600 sqft,OK Pets,"95 W 95th St Apt 29B,                  ",Manhattan,NY,10025
"$7,500",4 bed,3 bath,Data Not Found,OK Pets,"1535 Pacific St Unit 1,                  ",Brooklyn,NY,11213
"$2,395",1 bed,1 bath,Data Not Found,OK Pets,"301 Sullivan Pl Unit E5,                  ",Brooklyn,NY,11225
"$2,700",3 bed,2 bath,"2,430 sqft",NO,"2141 Tomlinson Ave,                  ",Bronx,NY,10461
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,150",1 bed,2 bath,Data Not Found,NO,"2118 3rd Ave,                  ",New York,NY,10029
"$1,900",0 bed,1 bath,Data Not Found,OK Pets,"968 60th St Apt 218,                  ",Brooklyn,NY,11219
"$37,500",4 bed,4.5 bath,"3,371 sqft",NO,"56 Leonard St Unit 46EAST,                  ",Manhattan,NY,10013
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,599",1 bed,1 bath,650 sqft,NO,"1500 Ocean Pkwy Apt 6B,                  ",Brooklyn,NY,11230
"$5,400",3 bed,1 bath,Data Not Found,NO,"236 Elizabeth St Unit F,                  ",Manhattan,NY,10012
"$5,400",3 bed,1.5 bath,Data Not Found,NO,"122 Elizabeth St Apt 1B,                  ",Manhattan,NY,10013
"$10,500",3 bed,1 bath,"2,500 sqft",NO,"306 5th Ave Fl 3,                  ",Manhattan,NY,10001
"$17,500",3 bed,2 bath,"1,000 sqft",NO,"101 W End Ave Apt 27D,                  ",Manhattan,NY,10023
"$5,800",1 bed,1 bath,600 sqft,OK Pets,"189 W 89th St Apt 8Q,                  ",Manhattan,NY,10024
"$4,500",2 bed,1 bath,250 sqft,NO,"234 E 52nd St Apt 3E,                  ",Manhattan,NY,10022
"$29,000",4 bed,3 bath,Data Not Found,NO,"101 W End Ave Unit 11A12,                  ",Manhattan,NY,10023
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$14,500",4 bed,3 bath,"3,000 sqft",NO,"248 E 83rd St Unit Th,                  ",Manhattan,NY,10028
"$4,500",2 bed,1 bath,700 sqft,NO,"279 E 44th St Apt 7A,                  ",Manhattan,NY,10017
"$4,000",2 bed,1 bath,850 sqft,OK Pets,"521 W 48th St Apt 3A,                  ",Manhattan,NY,10036
"$3,095",1 bed,1 bath,600 sqft,OK Pets,"W 13th St Unit 6,                  ",Manhattan,NY,10011
"$2,500",0 bed,1 bath,700 sqft,OK Pets,"558 W 161st St Ph 3,                  ",Manhattan,NY,10032
"$4,500",2 bed,1 bath,700 sqft,NO,"279 E 44th St Apt 7N,                  ",Manhattan,NY,10017
"$14,500",6 bed,2 bath,900 sqft,NO,"110 Greenwich St Apt 12B,                  ",Manhattan,NY,10006
